2026-07-28T15:54:33.583838Z [info     ] Iniciando ingesta Bronze       layer=bronze module_name=lakehouse.pipeline.ingestion run_id=run_20260728_155433
2026-07-28T15:54:46.805612Z [info     ] Page 67: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:46.968075Z [info     ] Page 68: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:47.131339Z [info     ] Page 69: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:47.304721Z [info     ] Page 70: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:47.465203Z [info     ] Page 71: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:47.634373Z [info     ] Page 72: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:47.813677Z [info     ] Page 73: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:47.973334Z [info     ] Page 74: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:48.180259Z [info     ] Page 75: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:48.355789Z [info     ] Page 76: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:48.515173Z [info     ] Page 77: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:48.685500Z [info     ] Page 78: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:48.862687Z [info     ] Page 79: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:49.024061Z [info     ] Page 80: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:49.242310Z [info     ] Page 81: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:49.403287Z [info     ] Page 82: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:49.573219Z [info     ] Page 83: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:49.807514Z [info     ] Page 84: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:49.977938Z [info     ] Page 85: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:50.157916Z [info     ] Page 86: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:50.360592Z [info     ] Page 87: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:50.556405Z [info     ] Page 88: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:50.726574Z [info     ] Page 89: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:50.886940Z [info     ] Page 90: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:51.053760Z [info     ] Page 91: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:51.227750Z [info     ] Page 92: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:51.386605Z [info     ] Page 93: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:51.556182Z [info     ] Page 94: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:51.716185Z [info     ] Page 95: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:51.889555Z [info     ] Page 96: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:52.071150Z [info     ] Page 97: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:52.230705Z [info     ] Page 98: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:52.405546Z [info     ] Page 99: 9 articles            layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:52.574227Z [info     ] Page 100: 9 articles           layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:52.734336Z [info     ] Page 101: 9 articles           layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:52.903214Z [info     ] Page 102: 9 articles           layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:53.065550Z [info     ] Page 103: 9 articles           layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:53.359480Z [info     ] Page 104: 7 articles           layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:53.359958Z [info     ] Total articles collected: 934  layer=bronze module_name=lakehouse.pipeline.scraper
2026-07-28T15:54:53.360193Z [info     ] Artículos encontrados para descargar cantidad=934 layer=bronze module_name=lakehouse.pipeline.ingestion
